"species","dd long","dd lat","season","sex","group"
"Prionace glauca",17.4,39.175,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.15,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.15,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.15,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.15,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.15,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.1,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.1,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.1,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.1,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.1,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.1,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.05,"AutWin","M","M_AutWin"
"Prionace glauca",17.325,38.95,"AutWin","M","M_AutWin"
"Prionace glauca",17.3,38.875,"AutWin","M","M_AutWin"
"Prionace glauca",17.25,38.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.25,38.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.25,38.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.25,38.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.175,38.775,"AutWin","M","M_AutWin"
"Prionace glauca",17.175,38.775,"AutWin","M","M_AutWin"
"Prionace glauca",17.175,38.775,"AutWin","M","M_AutWin"
"Prionace glauca",17.175,38.75,"AutWin","M","M_AutWin"
"Prionace glauca",17.15,38.75,"AutWin","M","M_AutWin"
"Prionace glauca",17.15,38.725,"AutWin","M","M_AutWin"
"Prionace glauca",17.125,38.65,"AutWin","M","M_AutWin"
"Prionace glauca",17.125,38.6,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.575,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.575,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.55,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.55,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.55,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.55,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.5,"AutWin","M","M_AutWin"
"Prionace glauca",17.075,38.475,"AutWin","M","M_AutWin"
"Prionace glauca",17.075,38.475,"AutWin","M","M_AutWin"
"Prionace glauca",17.075,38.475,"AutWin","M","M_AutWin"
"Prionace glauca",17.075,38.475,"AutWin","M","M_AutWin"
"Prionace glauca",17.05,38.425,"AutWin","M","M_AutWin"
"Prionace glauca",17.025,38.375,"AutWin","M","M_AutWin"
"Prionace glauca",17,38.35,"AutWin","M","M_AutWin"
"Prionace glauca",17,38.35,"AutWin","M","M_AutWin"
"Prionace glauca",17,38.35,"AutWin","M","M_AutWin"
"Prionace glauca",17,38.35,"AutWin","M","M_AutWin"
"Prionace glauca",17,38.35,"AutWin","M","M_AutWin"
"Prionace glauca",16.975,38.325,"AutWin","M","M_AutWin"
"Prionace glauca",16.95,38.3,"AutWin","M","M_AutWin"
"Prionace glauca",16.925,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.925,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.925,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.925,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.925,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.875,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.25,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.25,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.25,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.25,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.25,"AutWin","M","M_AutWin"
"Prionace glauca",16.825,38.25,"AutWin","M","M_AutWin"
"Prionace glauca",16.8,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.75,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.75,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.725,38.3,"AutWin","M","M_AutWin"
"Prionace glauca",16.725,38.3,"AutWin","M","M_AutWin"
"Prionace glauca",16.675,38.3,"AutWin","M","M_AutWin"
"Prionace glauca",16.675,38.3,"AutWin","M","M_AutWin"
"Prionace glauca",18.625,40.025,"AutWin","M","M_AutWin"
"Prionace glauca",18.625,40.025,"AutWin","M","M_AutWin"
"Prionace glauca",18.625,40,"AutWin","M","M_AutWin"
"Prionace glauca",18.625,40,"AutWin","M","M_AutWin"
"Prionace glauca",18.625,40,"AutWin","M","M_AutWin"
"Prionace glauca",18.625,39.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.6,39.775,"AutWin","M","M_AutWin"
"Prionace glauca",18.6,39.775,"AutWin","M","M_AutWin"
"Prionace glauca",18.6,39.775,"AutWin","M","M_AutWin"
"Prionace glauca",18.6,39.8,"AutWin","M","M_AutWin"
"Prionace glauca",18.6,39.8,"AutWin","M","M_AutWin"
"Prionace glauca",18.6,39.8,"AutWin","M","M_AutWin"
"Prionace glauca",18.55,39.7,"AutWin","M","M_AutWin"
"Prionace glauca",18.475,39.625,"AutWin","M","M_AutWin"
"Prionace glauca",18.4,39.6,"AutWin","M","M_AutWin"
"Prionace glauca",18.35,39.6,"AutWin","M","M_AutWin"
"Prionace glauca",18.275,39.575,"AutWin","M","M_AutWin"
"Prionace glauca",18.2,39.55,"AutWin","M","M_AutWin"
"Prionace glauca",18.2,39.55,"AutWin","M","M_AutWin"
"Prionace glauca",18.2,39.55,"AutWin","M","M_AutWin"
"Prionace glauca",18.175,39.55,"AutWin","M","M_AutWin"
"Prionace glauca",18.175,39.55,"AutWin","M","M_AutWin"
"Prionace glauca",18.175,39.55,"AutWin","M","M_AutWin"
"Prionace glauca",18.1,39.475,"AutWin","M","M_AutWin"
"Prionace glauca",18.075,39.425,"AutWin","M","M_AutWin"
"Prionace glauca",18.075,39.425,"AutWin","M","M_AutWin"
"Prionace glauca",18.075,39.425,"AutWin","M","M_AutWin"
"Prionace glauca",18.075,39.425,"AutWin","M","M_AutWin"
"Prionace glauca",18.075,39.425,"AutWin","M","M_AutWin"
"Prionace glauca",18.05,39.425,"AutWin","M","M_AutWin"
"Prionace glauca",18,39.4,"AutWin","M","M_AutWin"
"Prionace glauca",17.95,39.375,"AutWin","M","M_AutWin"
"Prionace glauca",17.95,39.375,"AutWin","M","M_AutWin"
"Prionace glauca",17.95,39.375,"AutWin","M","M_AutWin"
"Prionace glauca",17.95,39.375,"AutWin","M","M_AutWin"
"Prionace glauca",17.95,39.375,"AutWin","M","M_AutWin"
"Prionace glauca",17.95,39.375,"AutWin","M","M_AutWin"
"Prionace glauca",17.9,39.35,"AutWin","M","M_AutWin"
"Prionace glauca",17.875,39.35,"AutWin","M","M_AutWin"
"Prionace glauca",17.875,39.35,"AutWin","M","M_AutWin"
"Prionace glauca",17.875,39.35,"AutWin","M","M_AutWin"
"Prionace glauca",17.875,39.35,"AutWin","M","M_AutWin"
"Prionace glauca",17.875,39.35,"AutWin","M","M_AutWin"
"Prionace glauca",17.875,39.35,"AutWin","M","M_AutWin"
"Prionace glauca",17.825,39.325,"AutWin","M","M_AutWin"
"Prionace glauca",17.8,39.325,"AutWin","M","M_AutWin"
"Prionace glauca",17.725,39.3,"AutWin","M","M_AutWin"
"Prionace glauca",17.675,39.3,"AutWin","M","M_AutWin"
"Prionace glauca",17.675,39.3,"AutWin","M","M_AutWin"
"Prionace glauca",17.675,39.3,"AutWin","M","M_AutWin"
"Prionace glauca",17.675,39.3,"AutWin","M","M_AutWin"
"Prionace glauca",17.65,39.275,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,39.25,"AutWin","M","M_AutWin"
"Prionace glauca",17.6,39.225,"AutWin","M","M_AutWin"
"Prionace glauca",17.6,39.225,"AutWin","M","M_AutWin"
"Prionace glauca",17.6,39.225,"AutWin","M","M_AutWin"
"Prionace glauca",17.6,39.225,"AutWin","M","M_AutWin"
"Prionace glauca",17.6,39.225,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,39.2,"AutWin","M","M_AutWin"
"Prionace glauca",17.525,39.175,"AutWin","M","M_AutWin"
"Prionace glauca",17.5,39.175,"AutWin","M","M_AutWin"
"Prionace glauca",17.5,39.175,"AutWin","M","M_AutWin"
"Prionace glauca",17.5,39.175,"AutWin","M","M_AutWin"
"Prionace glauca",17.5,39.175,"AutWin","M","M_AutWin"
"Prionace glauca",17.5,39.175,"AutWin","M","M_AutWin"
"Prionace glauca",17.45,39.15,"AutWin","M","M_AutWin"
"Prionace glauca",17.45,39.15,"AutWin","M","M_AutWin"
"Prionace glauca",17.45,39.15,"AutWin","M","M_AutWin"
"Prionace glauca",17.45,39.15,"AutWin","M","M_AutWin"
"Prionace glauca",17.45,39.15,"AutWin","M","M_AutWin"
"Prionace glauca",17.425,39.15,"AutWin","M","M_AutWin"
"Prionace glauca",17.4,39.125,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.1,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.1,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.1,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.1,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.1,"AutWin","M","M_AutWin"
"Prionace glauca",17.375,39.1,"AutWin","M","M_AutWin"
"Prionace glauca",17.35,39.075,"AutWin","M","M_AutWin"
"Prionace glauca",17.3,39.025,"AutWin","M","M_AutWin"
"Prionace glauca",17.2,38.95,"AutWin","M","M_AutWin"
"Prionace glauca",17.2,38.95,"AutWin","M","M_AutWin"
"Prionace glauca",17.2,38.95,"AutWin","M","M_AutWin"
"Prionace glauca",17.2,38.95,"AutWin","M","M_AutWin"
"Prionace glauca",17.2,38.95,"AutWin","M","M_AutWin"
"Prionace glauca",17.2,38.95,"AutWin","M","M_AutWin"
"Prionace glauca",17.15,38.925,"AutWin","M","M_AutWin"
"Prionace glauca",17.15,38.925,"AutWin","M","M_AutWin"
"Prionace glauca",17.15,38.925,"AutWin","M","M_AutWin"
"Prionace glauca",17.15,38.925,"AutWin","M","M_AutWin"
"Prionace glauca",17.15,38.925,"AutWin","M","M_AutWin"
"Prionace glauca",17.15,38.925,"AutWin","M","M_AutWin"
"Prionace glauca",17.125,38.9,"AutWin","M","M_AutWin"
"Prionace glauca",17.125,38.9,"AutWin","M","M_AutWin"
"Prionace glauca",17.125,38.9,"AutWin","M","M_AutWin"
"Prionace glauca",17.125,38.9,"AutWin","M","M_AutWin"
"Prionace glauca",17.125,38.9,"AutWin","M","M_AutWin"
"Prionace glauca",17.125,38.9,"AutWin","M","M_AutWin"
"Prionace glauca",17.125,38.9,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.875,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.875,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.875,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.875,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.875,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.875,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.875,"AutWin","M","M_AutWin"
"Prionace glauca",17.1,38.875,"AutWin","M","M_AutWin"
"Prionace glauca",17.075,38.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.075,38.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.075,38.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.075,38.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.075,38.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.05,38.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.05,38.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.05,38.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.05,38.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.05,38.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.05,38.85,"AutWin","M","M_AutWin"
"Prionace glauca",17.025,38.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.025,38.825,"AutWin","M","M_AutWin"
"Prionace glauca",17.025,38.825,"AutWin","M","M_AutWin"
"Prionace glauca",17,38.825,"AutWin","M","M_AutWin"
"Prionace glauca",17,38.825,"AutWin","M","M_AutWin"
"Prionace glauca",17,38.825,"AutWin","M","M_AutWin"
"Prionace glauca",17,38.825,"AutWin","M","M_AutWin"
"Prionace glauca",16.975,38.8,"AutWin","M","M_AutWin"
"Prionace glauca",16.975,38.8,"AutWin","M","M_AutWin"
"Prionace glauca",16.975,38.8,"AutWin","M","M_AutWin"
"Prionace glauca",16.975,38.8,"AutWin","M","M_AutWin"
"Prionace glauca",16.975,38.8,"AutWin","M","M_AutWin"
"Prionace glauca",16.975,38.8,"AutWin","M","M_AutWin"
"Prionace glauca",16.95,38.775,"AutWin","M","M_AutWin"
"Prionace glauca",16.925,38.75,"AutWin","M","M_AutWin"
"Prionace glauca",16.925,38.75,"AutWin","M","M_AutWin"
"Prionace glauca",16.925,38.75,"AutWin","M","M_AutWin"
"Prionace glauca",16.925,38.75,"AutWin","M","M_AutWin"
"Prionace glauca",16.925,38.75,"AutWin","M","M_AutWin"
"Prionace glauca",16.925,38.75,"AutWin","M","M_AutWin"
"Prionace glauca",16.925,38.7,"AutWin","M","M_AutWin"
"Prionace glauca",16.9,38.675,"AutWin","M","M_AutWin"
"Prionace glauca",16.9,38.675,"AutWin","M","M_AutWin"
"Prionace glauca",16.9,38.675,"AutWin","M","M_AutWin"
"Prionace glauca",16.9,38.675,"AutWin","M","M_AutWin"
"Prionace glauca",16.9,38.675,"AutWin","M","M_AutWin"
"Prionace glauca",16.9,38.65,"AutWin","M","M_AutWin"
"Prionace glauca",16.9,38.65,"AutWin","M","M_AutWin"
"Prionace glauca",16.9,38.625,"AutWin","M","M_AutWin"
"Prionace glauca",16.9,38.625,"AutWin","M","M_AutWin"
"Prionace glauca",16.9,38.625,"AutWin","M","M_AutWin"
"Prionace glauca",16.9,38.625,"AutWin","M","M_AutWin"
"Prionace glauca",16.9,38.625,"AutWin","M","M_AutWin"
"Prionace glauca",16.9,38.625,"AutWin","M","M_AutWin"
"Prionace glauca",16.9,38.625,"AutWin","M","M_AutWin"
"Prionace glauca",16.875,38.6,"AutWin","M","M_AutWin"
"Prionace glauca",16.875,38.6,"AutWin","M","M_AutWin"
"Prionace glauca",16.875,38.6,"AutWin","M","M_AutWin"
"Prionace glauca",16.875,38.6,"AutWin","M","M_AutWin"
"Prionace glauca",16.875,38.6,"AutWin","M","M_AutWin"
"Prionace glauca",16.875,38.6,"AutWin","M","M_AutWin"
"Prionace glauca",16.875,38.6,"AutWin","M","M_AutWin"
"Prionace glauca",16.875,38.6,"AutWin","M","M_AutWin"
"Prionace glauca",16.875,38.6,"AutWin","M","M_AutWin"
"Prionace glauca",16.875,38.6,"AutWin","M","M_AutWin"
"Prionace glauca",16.875,38.6,"AutWin","M","M_AutWin"
"Prionace glauca",16.875,38.6,"AutWin","M","M_AutWin"
"Prionace glauca",16.875,38.575,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.575,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.55,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.55,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.55,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.55,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.55,"AutWin","M","M_AutWin"
"Prionace glauca",16.85,38.55,"AutWin","M","M_AutWin"
"Prionace glauca",16.825,38.525,"AutWin","M","M_AutWin"
"Prionace glauca",16.825,38.475,"AutWin","M","M_AutWin"
"Prionace glauca",16.8,38.425,"AutWin","M","M_AutWin"
"Prionace glauca",16.75,38.375,"AutWin","M","M_AutWin"
"Prionace glauca",16.75,38.375,"AutWin","M","M_AutWin"
"Prionace glauca",16.75,38.375,"AutWin","M","M_AutWin"
"Prionace glauca",16.75,38.375,"AutWin","M","M_AutWin"
"Prionace glauca",16.75,38.375,"AutWin","M","M_AutWin"
"Prionace glauca",16.7,38.3,"AutWin","M","M_AutWin"
"Prionace glauca",16.7,38.3,"AutWin","M","M_AutWin"
"Prionace glauca",16.7,38.3,"AutWin","M","M_AutWin"
"Prionace glauca",16.7,38.3,"AutWin","M","M_AutWin"
"Prionace glauca",16.7,38.3,"AutWin","M","M_AutWin"
"Prionace glauca",16.675,38.275,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.225,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.2,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.2,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.2,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.2,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.2,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.2,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.2,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.2,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.2,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.2,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.2,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.2,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.175,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.175,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.175,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.175,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.175,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.175,"AutWin","M","M_AutWin"
"Prionace glauca",16.65,38.175,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.175,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.175,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.175,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.175,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.175,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.175,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.15,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.15,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.15,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.15,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.15,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.15,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.15,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.125,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.125,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.125,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.125,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.125,"AutWin","M","M_AutWin"
"Prionace glauca",16.625,38.125,"AutWin","M","M_AutWin"
